42 ns: U U UUUU UUUU UUUU
14357868 ns: 1 0 0000 0000 1111
14357910 ns: 1 0 0000 0000 1111
14357952 ns: 1 0 0000 0000 1111
14357994 ns: 1 0 0000 0000 1111
14358036 ns: 1 0 0000 0000 1111
14358078 ns: 1 0 0000 0000 1111
14358120 ns: 1 0 0000 0000 1111
14358162 ns: 1 0 0000 0000 1111
14358204 ns: 1 0 0000 0000 1111
14358246 ns: 1 0 0000 0000 1111
14358288 ns: 1 0 0000 0000 1111
14358330 ns: 1 0 0000 0000 1111
14358372 ns: 1 0 0000 0000 1111
14358414 ns: 1 0 0000 0000 1111
14358456 ns: 1 0 0000 0000 1111
14358498 ns: 1 0 0000 0000 1111
14358540 ns: 1 0 0000 0000 1111
14358582 ns: 1 0 0000 0000 1111
14358624 ns: 1 0 0000 0000 1111
14358666 ns: 1 0 0000 0000 1111
14358708 ns: 1 0 0000 0000 1111
14358750 ns: 1 0 0000 0000 1111
14358792 ns: 1 0 0000 0000 1111
14358834 ns: 1 0 0000 0000 1111
14358876 ns: 1 0 0000 0000 1111
14358918 ns: 1 0 0000 0000 1111
14358960 ns: 1 0 0000 0000 1111
14359002 ns: 1 0 0000 0000 1111
14359044 ns: 1 0 0000 0000 1111
14359086 ns: 1 0 0000 0000 1111
14359128 ns: 1 0 0000 0000 1111
14359170 ns: 1 0 0000 0000 1111
14359212 ns: 1 0 0000 0000 1111
14359254 ns: 1 0 0000 0000 1111
14359296 ns: 1 0 0000 0000 1111
14359338 ns: 1 0 0000 0000 1111
14359380 ns: 1 0 0000 0000 1111
14359422 ns: 1 0 0000 0000 1111
14359464 ns: 1 0 0000 0000 1111
14359506 ns: 1 0 0000 0000 1111
14359548 ns: 1 0 0000 0000 1111
14359590 ns: 1 0 0000 0000 1111
14359632 ns: 1 0 0000 0000 1111
14359674 ns: 1 0 0000 0000 1111
14359716 ns: 1 0 0000 0000 1111
14359758 ns: 1 0 0000 0000 1111
14359800 ns: 1 0 0000 0000 1111
14359842 ns: 1 0 0000 0000 1111
14359884 ns: 1 0 0000 0000 1111
14359926 ns: 1 0 0000 0000 1111
14359968 ns: 1 0 0000 0000 1111
14360010 ns: 1 0 0000 0000 1111
14360052 ns: 1 0 0000 0000 1111
14360094 ns: 1 0 0000 0000 1111
14360136 ns: 1 0 0000 0000 1111
14360178 ns: 1 0 0000 0000 1111
14360220 ns: 1 0 0000 0000 1111
14360262 ns: 1 0 0000 0000 1111
14360304 ns: 1 0 0000 0000 1111
14360346 ns: 1 0 0000 0000 1111
14360388 ns: 1 0 0000 0000 1111
14360430 ns: 1 0 0000 0000 1111
14360472 ns: 1 0 0000 0000 1111
14360514 ns: 1 0 0000 0000 1111
14360556 ns: 1 0 0000 0000 1111
14360598 ns: 1 0 0000 0000 1111
14360640 ns: 1 0 0000 0000 1111
14360682 ns: 1 0 0000 0000 1111
14360724 ns: 1 0 0000 0000 1111
14360766 ns: 1 0 0000 0000 1111
14360808 ns: 1 0 0000 0000 1111
14360850 ns: 1 0 0000 0000 1111
14360892 ns: 1 0 0000 0000 1111
14360934 ns: 1 0 0000 0000 1111
14360976 ns: 1 0 0000 0000 1111
14361018 ns: 1 0 0000 0000 1111
14361060 ns: 1 0 0000 0000 1111
14361102 ns: 1 0 0000 0000 1111
14361144 ns: 1 0 0000 0000 1111
14361186 ns: 1 0 0000 0000 1111
14361228 ns: 1 0 0000 0000 1111
14361270 ns: 1 0 0000 0000 1111
14361312 ns: 1 0 0000 0000 1111
14361354 ns: 1 0 0000 0000 1111
14361396 ns: 1 0 0000 0000 1111
14361438 ns: 1 0 0000 0000 1111
14361480 ns: 1 0 0000 0000 1111
14361522 ns: 1 0 0000 0000 1111
14361564 ns: 1 0 0000 0000 1111
14361606 ns: 1 0 0000 0000 1111
14361648 ns: 1 0 0000 0000 1111
14361690 ns: 1 0 0000 0000 1111
14361732 ns: 1 0 0000 0000 1111
14361774 ns: 1 0 0000 0000 1111
14361816 ns: 1 0 0000 0000 1111
14361858 ns: 1 0 0000 0000 1111
14361900 ns: 1 0 0000 0000 1111
14361942 ns: 1 0 0000 0000 1111
14361984 ns: 1 0 0000 0000 1111
14362026 ns: 1 0 0000 0000 1111
14362068 ns: 1 0 0000 0000 1111
14362110 ns: 1 0 0000 0000 1111
14362152 ns: 1 0 0000 0000 1111
14362194 ns: 1 0 0000 0000 1111
14362236 ns: 1 0 0000 0000 1111
14362278 ns: 1 0 0000 0000 1111
14362320 ns: 1 0 0000 0000 1111
14362362 ns: 1 0 0000 0000 1111
14362404 ns: 1 0 0000 0000 1111
14362446 ns: 1 0 0000 0000 1111
14362488 ns: 1 0 0000 0000 1111
14362530 ns: 1 0 0000 0000 1111
14362572 ns: 1 0 0000 0000 1111
14362614 ns: 1 0 0000 0000 1111
14362656 ns: 1 0 0000 0000 1111
14362698 ns: 1 0 0000 0000 1111
14362740 ns: 1 0 0000 0000 1111
14362782 ns: 1 0 0000 0000 1111
14362824 ns: 1 0 0000 0000 1111
14362866 ns: 1 0 0000 0000 1111
14362908 ns: 1 0 0000 0000 1111
14362950 ns: 1 0 0000 0000 1111
14362992 ns: 1 0 0000 0000 1111
14363034 ns: 1 0 0000 0000 1111
14363076 ns: 1 0 0000 0000 1111
14363118 ns: 1 0 0000 0000 1111
14363160 ns: 1 0 0000 0000 1111
14363202 ns: 1 0 0000 0000 1111
14363244 ns: 1 0 0000 0000 1111
14363286 ns: 1 0 0000 0000 1111
14363328 ns: 1 0 0000 0000 1111
14363370 ns: 1 0 0000 0000 1111
14363412 ns: 1 0 0000 0000 1111
14363454 ns: 1 0 0000 0000 1111
14363496 ns: 1 0 0000 0000 1111
14363538 ns: 1 0 0000 0000 1111
14363580 ns: 1 0 0000 0000 1111
14363622 ns: 1 0 0000 0000 1111
14363664 ns: 1 0 0000 0000 1111
14363706 ns: 1 0 0000 0000 1111
14363748 ns: 1 0 0000 0000 1111
14363790 ns: 1 0 0000 0000 1111
14363832 ns: 1 0 0000 0000 1111
14363874 ns: 1 0 0000 0000 1111
14363916 ns: 1 0 0000 0000 1111
14363958 ns: 1 0 0000 0000 1111
14364000 ns: 1 0 0000 0000 1111
14364042 ns: 1 0 0000 0000 1111
14364084 ns: 1 0 0000 0000 1111
14364126 ns: 1 0 0000 0000 1111
14364168 ns: 1 0 0000 0000 1111
14364210 ns: 1 0 0000 0000 1111
14364252 ns: 1 0 0000 0000 1111
14364294 ns: 1 0 0000 0000 1111
14364336 ns: 1 0 0000 0000 1111
14364378 ns: 1 0 0000 0000 1111
14364420 ns: 1 0 0000 0000 1111
14364462 ns: 1 0 0000 0000 1111
14364504 ns: 1 0 0000 0000 1111
14364546 ns: 1 0 0000 0000 1111
14364588 ns: 1 0 0000 0000 1111
14364630 ns: 1 0 0000 0000 1111
14364672 ns: 1 0 0000 0000 1111
14364714 ns: 1 0 0000 0000 1111
14364756 ns: 1 0 0000 0000 1111
14364798 ns: 1 0 0000 0000 1111
14364840 ns: 1 0 0000 0000 1111
14364882 ns: 1 0 0000 0000 1111
14364924 ns: 1 0 0000 0000 1111
14364966 ns: 1 0 0000 0000 1111
14365008 ns: 1 0 0000 0000 1111
14365050 ns: 1 0 0000 0000 1111
14365092 ns: 1 0 0000 0000 1111
14365134 ns: 1 0 0000 0000 1111
14365176 ns: 1 0 0000 0000 1111
14365218 ns: 1 0 0000 0000 1111
14365260 ns: 1 0 0000 0000 1111
14365302 ns: 1 0 0000 0000 1111
14365344 ns: 1 0 0000 0000 1111
14365386 ns: 1 0 0000 0000 1111
14365428 ns: 1 0 0000 0000 1111
14365470 ns: 1 0 0000 0000 1111
14365512 ns: 1 0 0000 0000 1111
14365554 ns: 1 0 0000 0000 1111
14365596 ns: 1 0 0000 0000 1111
14365638 ns: 1 0 0000 0000 1111
14365680 ns: 1 0 0000 0000 1111
14365722 ns: 1 0 0000 0000 1111
14365764 ns: 1 0 0000 0000 1111
14365806 ns: 1 0 0000 0000 1111
14365848 ns: 1 0 0000 0000 1111
14365890 ns: 1 0 0000 0000 1111
14365932 ns: 1 0 0000 0000 1111
14365974 ns: 1 0 0000 0000 1111
14366016 ns: 1 0 0000 0000 1111
14366058 ns: 1 0 0000 0000 1111
14366100 ns: 1 0 0000 0000 1111
14366142 ns: 1 0 0000 0000 1111
14366184 ns: 1 0 0000 0000 1111
14366226 ns: 1 0 0000 0000 1111
14366268 ns: 1 0 0000 0000 1111
14366310 ns: 1 0 0000 0000 1111
14366352 ns: 1 0 0000 0000 1111
14366394 ns: 1 0 0000 0000 1111
14366436 ns: 1 0 0000 0000 1111
14366478 ns: 1 0 0000 0000 1111
14366520 ns: 1 0 0000 0000 1111
14366562 ns: 1 0 0000 0000 1111
14366604 ns: 1 0 0000 0000 1111
14366646 ns: 1 0 0000 0000 1111
14366688 ns: 1 0 0000 0000 1111
14366730 ns: 1 0 0000 0000 1111
14366772 ns: 1 0 0000 0000 1111
14366814 ns: 1 0 0000 0000 1111
14366856 ns: 1 0 0000 0000 1111
14366898 ns: 1 0 0000 0000 1111
14366940 ns: 1 0 0000 0000 1111
14366982 ns: 1 0 0000 0000 1111
14367024 ns: 1 0 0000 0000 1111
14367066 ns: 1 0 0000 0000 1111
14367108 ns: 1 0 0000 0000 1111
14367150 ns: 1 0 0000 0000 1111
14367192 ns: 1 0 0000 0000 1111
14367234 ns: 1 0 0000 0000 1111
14367276 ns: 1 0 0000 0000 1111
14367318 ns: 1 0 0000 0000 1111
14367360 ns: 1 0 0000 0000 1111
14367402 ns: 1 0 0000 0000 1111
14367444 ns: 1 0 0000 0000 1111
14367486 ns: 1 0 0000 0000 1111
14367528 ns: 1 0 0000 0000 1111
14367570 ns: 1 0 0000 0000 1111
14367612 ns: 1 0 0000 0000 1111
14367654 ns: 1 0 0000 0000 1111
14367696 ns: 1 0 0000 0000 1111
14367738 ns: 1 0 0000 0000 1111
14367780 ns: 1 0 0000 0000 1111
14367822 ns: 1 0 0000 0000 1111
14367864 ns: 1 0 0000 0000 1111
14367906 ns: 1 0 0000 0000 1111
14367948 ns: 1 0 0000 0000 1111
14367990 ns: 1 0 0000 0000 1111
14368032 ns: 1 0 0000 0000 1111
14368074 ns: 1 0 0000 0000 1111
14368116 ns: 1 0 0000 0000 1111
14368158 ns: 1 0 0000 0000 1111
14368200 ns: 1 0 0000 0000 1111
14368242 ns: 1 0 0000 0000 1111
14368284 ns: 1 0 0000 0000 1111
14368326 ns: 1 0 0000 0000 1111
14368368 ns: 1 0 0000 0000 1111
14368410 ns: 1 0 0000 0000 1111
14368452 ns: 1 0 0000 0000 1111
14368494 ns: 1 0 0000 0000 1111
14368536 ns: 1 0 0000 0000 1111
14368578 ns: 1 0 0000 0000 1111
14368620 ns: 1 0 0000 0000 1111
14368662 ns: 1 0 0000 0000 1111
14368704 ns: 1 0 0000 0000 1111
14368746 ns: 1 0 0000 0000 1111
14368788 ns: 1 0 0000 0000 1111
14368830 ns: 1 0 0000 0000 1111
14368872 ns: 1 0 0000 0000 1111
14368914 ns: 1 0 0000 0000 1111
14368956 ns: 1 0 0000 0000 1111
14368998 ns: 1 0 0000 0000 1111
14369040 ns: 1 0 0000 0000 1111
14369082 ns: 1 0 0000 0000 1111
14369124 ns: 1 0 0000 0000 1111
14369166 ns: 1 0 0000 0000 1111
14369208 ns: 1 0 0000 0000 1111
14369250 ns: 1 0 0000 0000 1111
14369292 ns: 1 0 0000 0000 1111
14369334 ns: 1 0 0000 0000 1111
14369376 ns: 1 0 0000 0000 1111
14369418 ns: 1 0 0000 0000 1111
14369460 ns: 1 0 0000 0000 1111
14369502 ns: 1 0 0000 0000 1111
14369544 ns: 1 0 0000 0000 1111
14369586 ns: 1 0 0000 0000 1111
14369628 ns: 1 0 0000 0000 1111
14369670 ns: 1 0 0000 0000 1111
14369712 ns: 1 0 0000 0000 1111
14369754 ns: 1 0 0000 0000 1111
14369796 ns: 1 0 0000 0000 1111
14369838 ns: 1 0 0000 0000 1111
14369880 ns: 1 0 0000 0000 1111
14369922 ns: 1 0 0000 0000 1111
14369964 ns: 1 0 0000 0000 1111
14370006 ns: 1 0 0000 0000 1111
14370048 ns: 1 0 0000 0000 1111
14370090 ns: 1 0 0000 0000 1111
14370132 ns: 1 0 0000 0000 1111
14370174 ns: 1 0 0000 0000 1111
14370216 ns: 1 0 0000 0000 1111
14370258 ns: 1 0 0000 0000 1111
14370300 ns: 1 0 0000 0000 1111
14370342 ns: 1 0 0000 0000 1111
14370384 ns: 1 0 0000 0000 1111
14370426 ns: 1 0 0000 0000 1111
14370468 ns: 1 0 0000 0000 1111
14370510 ns: 1 0 0000 0000 1111
14370552 ns: 1 0 0000 0000 1111
14370594 ns: 1 0 0000 0000 1111
14370636 ns: 1 0 0000 0000 1111
14370678 ns: 1 0 0000 0000 1111
14370720 ns: 1 0 0000 0000 1111
14370762 ns: 1 0 0000 0000 1111
14370804 ns: 1 0 0000 0000 1111
14370846 ns: 1 0 0000 0000 1111
14370888 ns: 1 0 0000 0000 1111
14370930 ns: 1 0 0000 0000 1111
14370972 ns: 1 0 0000 0000 1111
14371014 ns: 1 0 0000 0000 1111
14371056 ns: 1 0 0000 0000 1111
14371098 ns: 1 0 0000 0000 1111
14371140 ns: 1 0 0000 0000 1111
14371182 ns: 1 0 0000 0000 1111
14371224 ns: 1 0 0000 0000 1111
14371266 ns: 1 0 0000 0000 1111
14371308 ns: 1 0 0000 0000 1111
14371350 ns: 1 0 0000 0000 1111
14371392 ns: 1 0 0000 0000 1111
14371434 ns: 1 0 0000 0000 1111
14371476 ns: 1 0 0000 0000 1111
14371518 ns: 1 0 0000 0000 1111
14371560 ns: 1 0 0000 0000 1111
14371602 ns: 1 0 0000 0000 1111
14371644 ns: 1 0 0000 0000 1111
14371686 ns: 1 0 0000 0000 1111
14371728 ns: 1 0 0000 0000 1111
14371770 ns: 1 0 0000 0000 1111
14371812 ns: 1 0 0000 0000 1111
14371854 ns: 1 0 0000 0000 1111
14371896 ns: 1 0 0000 0000 1111
14371938 ns: 1 0 0000 0000 1111
14371980 ns: 1 0 0000 0000 1111
14372022 ns: 1 0 0000 0000 1111
14372064 ns: 1 0 0000 0000 1111
14372106 ns: 1 0 0000 0000 1111
14372148 ns: 1 0 0000 0000 1111
14372190 ns: 1 0 0000 0000 1111
14372232 ns: 1 0 0000 0000 1111
14372274 ns: 1 0 0000 0000 1111
14372316 ns: 1 0 0000 0000 1111
14372358 ns: 1 0 0000 0000 1111
14372400 ns: 1 0 0000 0000 1111
14372442 ns: 1 0 0000 0000 1111
14372484 ns: 1 0 0000 0000 1111
14372526 ns: 1 0 0000 0000 1111
14372568 ns: 1 0 0000 0000 1111
14372610 ns: 1 0 0000 0000 1111
14372652 ns: 1 0 0000 0000 1111
14372694 ns: 1 0 0000 0000 1111
14372736 ns: 1 0 0000 0000 1111
14372778 ns: 1 0 0000 0000 1111
14372820 ns: 1 0 0000 0000 1111
14372862 ns: 1 0 0000 0000 1111
14372904 ns: 1 0 0000 0000 1111
14372946 ns: 1 0 0000 0000 1111
14372988 ns: 1 0 0000 0000 1111
14373030 ns: 1 0 0000 0000 1111
14373072 ns: 1 0 0000 0000 1111
14373114 ns: 1 0 0000 0000 1111
14373156 ns: 1 0 0000 0000 1111
14373198 ns: 1 0 0000 0000 1111
14373240 ns: 1 0 0000 0000 1111
14373282 ns: 1 0 0000 0000 1111
14373324 ns: 1 0 0000 0000 1111
14373366 ns: 1 0 0000 0000 1111
14373408 ns: 1 0 0000 0000 1111
14373450 ns: 1 0 0000 0000 1111
14373492 ns: 1 0 0000 0000 1111
14373534 ns: 1 0 0000 0000 1111
14373576 ns: 1 0 0000 0000 1111
14373618 ns: 1 0 0000 0000 1111
14373660 ns: 1 0 0000 0000 1111
14373702 ns: 1 0 0000 0000 1111
14373744 ns: 1 0 0000 0000 1111
14373786 ns: 1 0 0000 0000 1111
14373828 ns: 1 0 0000 0000 1111
14373870 ns: 1 0 0000 0000 1111
14373912 ns: 1 0 0000 0000 1111
14373954 ns: 1 0 0000 0000 1111
14373996 ns: 1 0 0000 0000 1111
14374038 ns: 1 0 0000 0000 1111
14374080 ns: 1 0 1111 0000 0000
14374122 ns: 1 0 0000 0000 0000
14374164 ns: 1 0 0000 0000 0000
14374206 ns: 1 0 0000 0000 0000
14374248 ns: 1 0 0000 0000 0000
14374290 ns: 1 0 0000 0000 0000
14374332 ns: 1 0 0000 0000 0000
14374374 ns: 1 0 0000 0000 0000
14374416 ns: 1 0 0000 0000 0000
14374458 ns: 1 0 0000 0000 0000
14374500 ns: 1 0 0000 0000 0000
14374542 ns: 1 0 0000 0000 0000
14374584 ns: 1 0 0000 0000 0000
14374626 ns: 1 0 0000 0000 0000
14374668 ns: 1 0 0000 0000 0000
14374710 ns: 1 0 0000 0000 0000
14374752 ns: 1 0 0000 0000 0000
14374794 ns: 0 0 0000 0000 0000
14374836 ns: 0 0 0000 0000 0000
14374878 ns: 0 0 0000 0000 0000
14374920 ns: 0 0 0000 0000 0000
14374962 ns: 0 0 0000 0000 0000
14375004 ns: 0 0 0000 0000 0000
14375046 ns: 0 0 0000 0000 0000
14375088 ns: 0 0 0000 0000 0000
14375130 ns: 0 0 0000 0000 0000
14375172 ns: 0 0 0000 0000 0000
14375214 ns: 0 0 0000 0000 0000
14375256 ns: 0 0 0000 0000 0000
14375298 ns: 0 0 0000 0000 0000
14375340 ns: 0 0 0000 0000 0000
14375382 ns: 0 0 0000 0000 0000
14375424 ns: 0 0 0000 0000 0000
14375466 ns: 0 0 0000 0000 0000
14375508 ns: 0 0 0000 0000 0000
14375550 ns: 0 0 0000 0000 0000
14375592 ns: 0 0 0000 0000 0000
14375634 ns: 0 0 0000 0000 0000
14375676 ns: 0 0 0000 0000 0000
14375718 ns: 0 0 0000 0000 0000
14375760 ns: 0 0 0000 0000 0000
14375802 ns: 0 0 0000 0000 0000
14375844 ns: 0 0 0000 0000 0000
14375886 ns: 0 0 0000 0000 0000
14375928 ns: 0 0 0000 0000 0000
14375970 ns: 0 0 0000 0000 0000
14376012 ns: 0 0 0000 0000 0000
14376054 ns: 0 0 0000 0000 0000
14376096 ns: 0 0 0000 0000 0000
14376138 ns: 0 0 0000 0000 0000
14376180 ns: 0 0 0000 0000 0000
14376222 ns: 0 0 0000 0000 0000
14376264 ns: 0 0 0000 0000 0000
14376306 ns: 0 0 0000 0000 0000
14376348 ns: 0 0 0000 0000 0000
14376390 ns: 0 0 0000 0000 0000
14376432 ns: 0 0 0000 0000 0000
14376474 ns: 0 0 0000 0000 0000
14376516 ns: 0 0 0000 0000 0000
14376558 ns: 0 0 0000 0000 0000
14376600 ns: 0 0 0000 0000 0000
14376642 ns: 0 0 0000 0000 0000
14376684 ns: 0 0 0000 0000 0000
14376726 ns: 0 0 0000 0000 0000
14376768 ns: 0 0 0000 0000 0000
14376810 ns: 0 0 0000 0000 0000
14376852 ns: 0 0 0000 0000 0000
14376894 ns: 0 0 0000 0000 0000
14376936 ns: 0 0 0000 0000 0000
14376978 ns: 0 0 0000 0000 0000
14377020 ns: 0 0 0000 0000 0000
14377062 ns: 0 0 0000 0000 0000
14377104 ns: 0 0 0000 0000 0000
14377146 ns: 0 0 0000 0000 0000
14377188 ns: 0 0 0000 0000 0000
14377230 ns: 0 0 0000 0000 0000
14377272 ns: 0 0 0000 0000 0000
14377314 ns: 0 0 0000 0000 0000
14377356 ns: 0 0 0000 0000 0000
14377398 ns: 0 0 0000 0000 0000
14377440 ns: 0 0 0000 0000 0000
14377482 ns: 1 0 0000 0000 0000
14377524 ns: 1 0 0000 0000 0000
14377566 ns: 1 0 0000 0000 0000
14377608 ns: 1 0 0000 0000 0000
14377650 ns: 1 0 0000 0000 0000
14377692 ns: 1 0 0000 0000 0000
14377734 ns: 1 0 0000 0000 0000
14377776 ns: 1 0 0000 0000 0000
14377818 ns: 1 0 0000 0000 0000
14377860 ns: 1 0 0000 0000 0000
14377902 ns: 1 0 0000 0000 0000
14377944 ns: 1 0 0000 0000 0000
14377986 ns: 1 0 0000 0000 0000
14378028 ns: 1 0 0000 0000 0000
14378070 ns: 1 0 0000 0000 0000
14378112 ns: 1 0 0000 0000 0000
14378154 ns: 1 0 0000 0000 0000
14378196 ns: 1 0 0000 0000 0000
14378238 ns: 1 0 0000 0000 0000
14378280 ns: 1 0 0000 0000 0000
14378322 ns: 1 0 0000 0000 0000
14378364 ns: 1 0 0000 0000 0000
14378406 ns: 1 0 0000 0000 0000
14378448 ns: 1 0 0000 0000 0000
14378490 ns: 1 0 0000 0000 0000
14378532 ns: 1 0 0000 0000 0000
14378574 ns: 1 0 0000 0000 0000
14378616 ns: 1 0 0000 0000 0000
14378658 ns: 1 0 0000 0000 0000
14378700 ns: 1 0 0000 0000 0000
14378742 ns: 1 0 0000 0000 0000
14378784 ns: 1 0 0000 0000 0000
14378826 ns: 1 0 0000 0000 0000
14378868 ns: 1 0 0000 0000 0000
14378910 ns: 1 0 0000 0000 0000
14378952 ns: 1 0 0000 0000 0000
14378994 ns: 1 0 0000 0000 0000
14379036 ns: 1 0 0000 0000 0000
14379078 ns: 1 0 0000 0000 0000
14379120 ns: 1 0 0000 0000 0000
14379162 ns: 1 0 0000 0000 0000
14379204 ns: 1 0 0000 0000 0000
14379246 ns: 1 0 0000 0000 0000
14379288 ns: 1 0 0000 0000 0000
14379330 ns: 1 0 0000 0000 0000
14379372 ns: 1 0 0000 0000 0000
14379414 ns: 1 0 0000 0000 0000
14379456 ns: 1 0 0000 0000 0000
14379498 ns: 1 0 0000 0000 0000
14379540 ns: 1 0 0000 0000 0000
14379582 ns: 1 0 0000 0000 0000
14379624 ns: 1 0 0000 0000 0000
14379666 ns: 1 0 0000 0000 0000
14379708 ns: 1 0 0000 0000 0000
14379750 ns: 1 0 0000 0000 0000
14379792 ns: 1 0 0000 0000 0000
14379834 ns: 1 0 0000 0000 0000
14379876 ns: 1 0 0000 0000 0000
14379918 ns: 1 0 0000 0000 0000
14379960 ns: 1 0 0000 0000 0000
14380002 ns: 1 0 0000 0000 0000
14380044 ns: 1 0 0000 0000 0000
14380086 ns: 1 0 0000 0000 0000
14380128 ns: 1 0 0000 0000 0000
14380170 ns: 1 0 0000 0000 0000
14380212 ns: 1 0 0000 0000 0000
14380254 ns: 1 0 0000 0000 0000
14380296 ns: 1 0 0000 0000 0000
14380338 ns: 1 0 0000 0000 0000
14380380 ns: 1 0 0000 0000 0000
14380422 ns: 1 0 0000 0000 0000
14380464 ns: 1 0 0000 0000 0000
14380506 ns: 1 0 0000 0000 0000
14380548 ns: 1 0 0000 0000 0000
14380590 ns: 1 0 0000 0000 0000
14380632 ns: 1 0 0000 0000 0000
14380674 ns: 1 0 0000 0000 0000
14380716 ns: 1 0 0000 0000 0000
14380758 ns: 1 0 0000 0000 0000
14380800 ns: 1 0 0000 0000 0000
14380842 ns: 1 0 1111 0000 0000
14380884 ns: 1 0 0000 0000 1111
14380926 ns: 1 0 0000 0000 1111
14380968 ns: 1 0 0000 0000 1111
14381010 ns: 1 0 0000 0000 1111
14381052 ns: 1 0 0000 0000 1111
14381094 ns: 1 0 0000 0000 1111
14381136 ns: 1 0 0000 0000 1111
14381178 ns: 1 0 0000 0000 1111
14381220 ns: 1 0 0000 0000 1111
14381262 ns: 1 0 0000 0000 1111
14381304 ns: 1 0 0000 0000 1111
14381346 ns: 1 0 0000 0000 1111
14381388 ns: 1 0 0000 0000 1111
14381430 ns: 1 0 0000 0000 1111
14381472 ns: 1 0 0000 0000 1111
14381514 ns: 1 0 0000 0000 1111
14381556 ns: 1 0 0000 0000 1111
14381598 ns: 1 0 0000 0000 1111
14381640 ns: 1 0 0000 0000 1111
14381682 ns: 1 0 0000 0000 1111
14381724 ns: 1 0 0000 0000 1111
14381766 ns: 1 0 0000 0000 1111
14381808 ns: 1 0 0000 0000 1111
14381850 ns: 1 0 0000 0000 1111
14381892 ns: 1 0 0000 0000 1111
14381934 ns: 1 0 0000 0000 1111
14381976 ns: 1 0 0000 0000 1111
14382018 ns: 1 0 0000 0000 1111
14382060 ns: 1 0 0000 0000 1111
14382102 ns: 1 0 0000 0000 1111
14382144 ns: 1 0 0000 0000 1111
14382186 ns: 1 0 0000 0000 1111
14382228 ns: 1 0 0000 0000 1111
14382270 ns: 1 0 0000 0000 1111
14382312 ns: 1 0 0000 0000 1111
14382354 ns: 1 0 0000 0000 1111
14382396 ns: 1 0 0000 0000 1111
14382438 ns: 1 0 0000 0000 1111
14382480 ns: 1 0 0000 0000 1111
14382522 ns: 1 0 0000 0000 1111
14382564 ns: 1 0 0000 0000 1111
14382606 ns: 1 0 0000 0000 1111
14382648 ns: 1 0 0000 0000 1111
14382690 ns: 1 0 0000 0000 1111
14382732 ns: 1 0 0000 0000 1111
14382774 ns: 1 0 0000 0000 1111
14382816 ns: 1 0 0000 0000 1111
14382858 ns: 1 0 0000 0000 1111
14382900 ns: 1 0 0000 0000 1111
14382942 ns: 1 0 0000 0000 1111
14382984 ns: 1 0 0000 0000 1111
14383026 ns: 1 0 0000 0000 1111
14383068 ns: 1 0 0000 0000 1111
14383110 ns: 1 0 0000 0000 1111
14383152 ns: 1 0 0000 0000 1111
14383194 ns: 1 0 0000 0000 1111
14383236 ns: 1 0 0000 0000 1111
14383278 ns: 1 0 0000 0000 1111
14383320 ns: 1 0 0000 0000 1111
14383362 ns: 1 0 0000 0000 1111
14383404 ns: 1 0 0000 0000 1111
14383446 ns: 1 0 0000 0000 1111
14383488 ns: 1 0 0000 0000 1111
14383530 ns: 1 0 0000 0000 1111
14383572 ns: 1 0 0000 0000 1111
14383614 ns: 1 0 0000 0000 1111
14383656 ns: 1 0 0000 0000 1111
14383698 ns: 1 0 0000 0000 1111
14383740 ns: 1 0 0000 0000 1111
14383782 ns: 1 0 0000 0000 1111
14383824 ns: 1 0 0000 0000 1111
14383866 ns: 1 0 0000 0000 1111
14383908 ns: 1 0 0000 0000 1111
14383950 ns: 1 0 0000 0000 1111
14383992 ns: 1 0 0000 0000 1111
14384034 ns: 1 0 0000 0000 1111
14384076 ns: 1 0 0000 0000 1111
14384118 ns: 1 0 0000 0000 1111
14384160 ns: 1 0 0000 0000 1111
14384202 ns: 1 0 0000 0000 1111
14384244 ns: 1 0 0000 0000 1111
14384286 ns: 1 0 0000 0000 1111
14384328 ns: 1 0 0000 0000 1111
14384370 ns: 1 0 0000 0000 1111
14384412 ns: 1 0 0000 0000 1111
14384454 ns: 1 0 0000 0000 1111
14384496 ns: 1 0 0000 0000 1111
14384538 ns: 1 0 0000 0000 1111
14384580 ns: 1 0 0000 0000 1111
14384622 ns: 1 0 0000 0000 1111
14384664 ns: 1 0 0000 0000 1111
14384706 ns: 1 0 0000 0000 1111
14384748 ns: 1 0 0000 0000 1111
14384790 ns: 1 0 0000 0000 1111
14384832 ns: 1 0 0000 0000 1111
14384874 ns: 1 0 0000 0000 1111
14384916 ns: 1 0 0000 0000 1111
14384958 ns: 1 0 0000 0000 1111
14385000 ns: 1 0 0000 0000 1111
14385042 ns: 1 0 0000 0000 1111
14385084 ns: 1 0 0000 0000 1111
14385126 ns: 1 0 0000 0000 1111
14385168 ns: 1 0 0000 0000 1111
14385210 ns: 1 0 0000 0000 1111
14385252 ns: 1 0 0000 0000 1111
14385294 ns: 1 0 0000 0000 1111
14385336 ns: 1 0 0000 0000 1111
14385378 ns: 1 0 0000 0000 1111
14385420 ns: 1 0 0000 0000 1111
14385462 ns: 1 0 0000 0000 1111
14385504 ns: 1 0 0000 0000 1111
14385546 ns: 1 0 0000 0000 1111
14385588 ns: 1 0 0000 0000 1111
14385630 ns: 1 0 0000 0000 1111
14385672 ns: 1 0 0000 0000 1111
14385714 ns: 1 0 0000 0000 1111
14385756 ns: 1 0 0000 0000 1111
